game_num,team_health,team_count,team_avg_health,team_resource,o_team_health,o_team_count,o_team_health_avg,o_team_resource,result,time_ticks
823,0.2,1,0.2,6,0.0,2,0.0,3,W,119
824,0.3,1,0.3,5,0.0,2,0.0,6,W,91
825,0.06666666666666667,1,0.06666666666666667,10,0.0,2,0.0,2,W,165
826,0.4,1,0.4,8,0.0,2,0.0,0,W,79
827,0.06666666666666667,1,0.06666666666666667,10,0.0,2,0.0,4,W,121
828,0.4,1,0.4,10,0.0,2,0.0,3,W,117
829,0.0,1,0.0,3,1.2,2,0.6,2,L,77
830,0.16666666666666666,1,0.16666666666666666,4,0.0,2,0.0,2,W,93
831,0.1,1,0.1,4,0.0,2,0.0,2,W,71
832,0.0,1,0.0,10,1.2,2,0.6,4,L,107
833,0.3333333333333333,1,0.3333333333333333,0,0.0,2,0.0,2,W,71
834,0.0,1,0.0,3,1.1666666666666667,2,0.5833333333333334,3,L,111
835,0.0,1,0.0,2,1.1,2,0.55,3,L,83
836,0.36666666666666664,1,0.36666666666666664,0,0.0,2,0.0,4,W,79
837,0.0,1,0.0,10,1.4666666666666668,2,0.7333333333333334,2,L,111
838,0.0,1,0.0,4,1.1,2,0.55,3,L,65
839,0.0,1,0.0,4,0.4,2,0.2,4,L,145
840,0.03333333333333333,1,0.03333333333333333,4,0.0,2,0.0,5,W,161
841,0.5333333333333333,1,0.5333333333333333,0,0.0,2,0.0,1,W,67
842,0.3,1,0.3,0,0.0,2,0.0,3,W,73
843,0.0,1,0.0,3,0.8333333333333333,2,0.41666666666666663,4,L,53
844,0.3333333333333333,1,0.3333333333333333,0,0.0,2,0.0,3,W,75
845,0.7,1,0.7,0,0.0,2,0.0,5,W,77
846,0.0,1,0.0,0,1.4,2,0.7,2,L,53
847,0.7,1,0.7,1,0.0,2,0.0,5,W,119
848,0.23333333333333334,1,0.23333333333333334,0,0.0,2,0.0,2,W,79
849,0.6333333333333333,1,0.6333333333333333,2,0.0,2,0.0,4,W,97
850,0.0,1,0.0,4,1.3,2,0.65,2,L,79
851,0.4,1,0.4,0,0.0,2,0.0,4,W,67
852,0.0,1,0.0,0,0.7666666666666666,2,0.3833333333333333,5,L,119
853,0.6666666666666666,1,0.6666666666666666,0,0.0,2,0.0,4,W,85
854,0.4666666666666667,1,0.4666666666666667,0,0.0,2,0.0,3,W,123
855,0.3333333333333333,1,0.3333333333333333,0,0.0,2,0.0,2,W,67
856,0.6333333333333333,1,0.6333333333333333,0,0.0,2,0.0,3,W,57
857,0.8,1,0.8,5,0.0,2,0.0,9,W,127
858,0.0,1,0.0,1,1.2333333333333334,2,0.6166666666666667,2,L,49
859,0.7,1,0.7,0,0.0,2,0.0,4,W,75
860,0.13333333333333333,1,0.13333333333333333,2,0.0,2,0.0,3,W,123
861,0.6666666666666666,1,0.6666666666666666,0,0.0,2,0.0,0,W,59
862,0.36666666666666664,1,0.36666666666666664,0,0.0,2,0.0,3,W,79
863,0.0,1,0.0,2,1.1,2,0.55,1,L,41
864,0.43333333333333335,1,0.43333333333333335,0,0.0,2,0.0,2,W,79
865,0.03333333333333333,1,0.03333333333333333,0,0.0,2,0.0,6,W,93
866,0.26666666666666666,1,0.26666666666666666,0,0.0,2,0.0,3,W,77
867,0.43333333333333335,1,0.43333333333333335,1,0.0,2,0.0,3,W,101
868,0.4666666666666667,1,0.4666666666666667,0,0.0,2,0.0,4,W,77
869,0.7666666666666667,1,0.7666666666666667,0,0.0,2,0.0,9,W,221
870,0.0,1,0.0,0,0.4666666666666667,2,0.23333333333333334,7,L,87
871,0.0,1,0.0,2,0.1,2,0.05,4,L,97
872,0.16666666666666666,1,0.16666666666666666,0,0.0,2,0.0,2,W,107
873,0.16666666666666666,1,0.16666666666666666,0,0.0,2,0.0,9,W,97
874,0.03333333333333333,1,0.03333333333333333,3,0.0,2,0.0,2,W,99
875,0.5,1,0.5,0,0.0,2,0.0,5,W,71
