game_num,team_health,team_count,team_avg_health,team_resource,o_team_health,o_team_count,o_team_health_avg,o_team_resource,result,time_ticks
85,0.0,1,0.0,0,0.7666666666666667,3,0.2555555555555556,11,L,147
86,0.8666666666666667,1,0.8666666666666667,5,0.0,3,0.0,7,W,505
87,0.9333333333333333,1,0.9333333333333333,2,0.0,3,0.0,8,W,283
88,0.0,1,0.0,3,1.0,3,0.3333333333333333,7,L,455
89,0.13333333333333333,1,0.13333333333333333,5,0.0,3,0.0,7,W,541
90,0.3,1,0.3,5,0.0,3,0.0,7,W,189
91,0.43333333333333335,1,0.43333333333333335,6,0.0,3,0.0,6,W,263
92,0.9,1,0.9,4,0.0,3,0.0,7,W,807
93,0.3333333333333333,1,0.3333333333333333,4,0.0,3,0.0,8,W,249
94,1.0,1,1.0,2,0.0,3,0.0,9,W,323
95,0.4,1,0.4,2,0.0,3,0.0,9,W,749
96,0.7666666666666667,1,0.7666666666666667,0,0.0,3,0.0,6,W,123
97,0.0,1,0.0,2,1.2333333333333334,3,0.41111111111111115,7,L,323
98,0.0,1,0.0,6,1.3333333333333333,3,0.4444444444444444,9,L,509
99,0.2,1,0.2,4,0.0,3,0.0,8,W,663
100,0.8,1,0.8,5,0.0,3,0.0,7,W,189
101,0.0,1,0.0,0,0.9,3,0.3,10,L,217
102,0.4,1,0.4,6,0.0,3,0.0,8,W,359
103,0.6333333333333333,1,0.6333333333333333,2,0.0,3,0.0,10,W,457
104,0.8,1,0.8,6,0.0,3,0.0,6,W,289
105,0.0,1,0.0,0,2.0,3,0.6666666666666666,10,L,85
106,0.6333333333333333,1,0.6333333333333333,10,0.0,3,0.0,5,W,299
107,0.0,1,0.0,0,2.0,3,0.6666666666666666,10,L,101
108,0.8,1,0.8,5,0.0,3,0.0,7,W,367
109,0.0,1,0.0,6,0.7,3,0.2333333333333333,7,L,481
110,0.5,1,0.5,10,0.0,3,0.0,4,W,245
111,0.7333333333333333,1,0.7333333333333333,0,0.0,3,0.0,10,W,481
112,0.9333333333333333,1,0.9333333333333333,1,0.0,3,0.0,9,W,391
113,0.6666666666666666,1,0.6666666666666666,3,0.0,3,0.0,8,W,363
114,1.0,1,1.0,2,0.0,3,0.0,4,W,229
115,0.7666666666666667,1,0.7666666666666667,2,0.0,3,0.0,8,W,439
116,0.0,1,0.0,2,0.23333333333333334,3,0.07777777777777778,9,L,367
